"","symbol","group","baseMean","logFC","lfcSE","stat","PValue","FDR"
"ENSG00000076344","RGS11","protein_coding",80.0924970813746,0.974298691090509,0.520033760554398,1.87352969171045,0.0609952765944009,0.093921477080639
"ENSG00000128626","MRPS12","protein_coding",1679.01071871063,0.504511029111544,0.26928818240087,1.87349858658303,0.0609995677398729,0.093921477080639
"ENSG00000130811","EIF3G","protein_coding",5183.78271116181,0.325973042530792,0.174018392481766,1.87321028474015,0.0610393526712543,0.0939729789101146
"ENSG00000107796","ACTA2","protein_coding",2594.37205157034,0.610114276339748,0.325767051674296,1.87285446211959,0.0610884849326761,0.0940388592134356
"ENSG00000196922","ZNF252P","pseudogene",968.556994137125,-0.403545847301585,0.215558541363886,-1.87209397850005,0.0611936029220181,0.0941909006371288
"ENSG00000116266","STXBP3","protein_coding",1960.71962162123,0.371166540298362,0.19841417354914,1.87066545529036,0.0613914658101892,0.094485651229296
"ENSG00000173436","MICOS10","protein_coding",193.487356239986,0.408854116004934,0.218579458362787,1.87050566904754,0.0614136304987452,0.0945099572066184
"ENSG00000076650","GPATCH1","protein_coding",509.311402246994,0.254451940406587,0.136070037290475,1.87000713363072,0.0614828272423304,0.0945968146948387
"ENSG00000143867","OSR1","protein_coding",87.032137417964,0.983959422724491,0.526178063342009,1.87001224732725,0.0614821171334301,0.0945968146948387
"ENSG00000087085","ACHE","protein_coding",404.674099436806,1.07704929493654,0.576011362180552,1.86984036366793,0.0615059893263429,0.0946226360012776
"ENSG00000242574","HLA-DMB","protein_coding",1038.36228403747,0.863442613366824,0.461835385524309,1.86958955599858,0.0615408367088232,0.09466534619911
"ENSG00000287222","AC234917.3","long_non_coding",112.056194745988,-0.600615383355488,0.321262231549467,-1.86954868755871,0.0615465165451738,0.09466534619911
"ENSG00000065548","ZC3H15","protein_coding",2463.68505777193,-0.224918703078335,0.120344180002178,-1.86896203102023,0.0616280970579355,0.0947809970513583
"ENSG00000253305","PCDHGB6","protein_coding",156.461115133782,0.895494792587314,0.479251343834125,1.86852849576412,0.0616884420135799,0.0948639680606964
"ENSG00000159079","CFAP298","protein_coding",278.644174641408,0.522846811039909,0.2798488250893,1.86831876415085,0.0617176526791762,0.0948990487805869
"ENSG00000100911","PSME2","protein_coding",5267.26848533241,-0.471962288581927,0.252645232678492,-1.86808309651554,0.0617504892803443,0.0949269936289908
"ENSG00000115661","STK16","protein_coding",1698.66233163671,-0.279710333111422,0.149731470673443,-1.86807978211512,0.061750951193331,0.0949269936289908
"ENSG00000240731","AL139287.1","long_non_coding",72.1143825703457,0.552951869149893,0.296004769778476,1.86805053703598,0.0617550270716109,0.0949269936289908
"ENSG00000140612","SEC11A","protein_coding",5126.7882580865,0.346117310723199,0.185312978161556,1.8677445808542,0.0617976814491185,0.0949827161920544
"ENSG00000174989","FBXW8","protein_coding",511.633485466901,0.424861438496033,0.227519287355467,1.86736449219027,0.0618507048446108,0.0950543626831693
"ENSG00000139329","LUM","protein_coding",5375.24769364622,0.825542864299995,0.442172359595414,1.86701598683229,0.061899355368113,0.0951192746394377
"ENSG00000163820","FYCO1","protein_coding",1617.81139983441,-0.432066277396373,0.23144400653776,-1.86682854250487,0.061925535247692,0.0951496466169863
"ENSG00000196152","ZNF79","protein_coding",145.314932850293,-0.309379572998559,0.165743726899312,-1.86661407213622,0.0619555010263706,0.0951858287987496
"ENSG00000235552","RPL6P27","pseudogene",314.235268547002,0.592125691537263,0.317434806275743,1.86534582796477,0.0621329453530814,0.0954485598629625
"ENSG00000169740","ZNF32","protein_coding",854.908556469658,0.398862921387647,0.213870340403398,1.86497538945943,0.0621848539316507,0.0955184086075232
"ENSG00000144843","ADPRH","protein_coding",416.904849911948,0.525724787843312,0.281915814841661,1.86482900272405,0.0622053766101138,0.0955400378876678
"ENSG00000077044","DGKD","protein_coding",1077.9822409372,0.401263414474821,0.215264241882972,1.8640504849522,0.0623146150210567,0.0956879977215356
"ENSG00000109536","FRG1","protein_coding",827.290974167913,-0.375576716354004,0.201479786447749,-1.86409129657979,0.0623088845626107,0.0956879977215356
"ENSG00000196549","MME","protein_coding",1707.90474853832,-1.92911536548644,1.03495495907753,-1.86396069564794,0.0623272240871927,0.095697452138845
"ENSG00000229036","VDAC1P8","pseudogene",74.1801533987076,0.461792547954503,0.247859438371397,1.86312270772818,0.0624450040977976,0.0958683677443882
"ENSG00000170515","PA2G4","protein_coding",3188.08364425974,0.3550303809553,0.190574998366697,1.86294311424925,0.0624702700741725,0.0958935517642244
"ENSG00000187391","MAGI2","protein_coding",210.353105772279,-0.44521841990941,0.238990298050821,-1.86291420003474,0.0624743386392732,0.0958935517642244
"ENSG00000120675","DNAJC15","protein_coding",1488.98004031573,-0.716517707081895,0.384681810919147,-1.86262434756109,0.062515136353431,0.0959462440391234
"ENSG00000123933","MXD4","protein_coding",3202.00060135117,0.488221338123672,0.262156386306909,1.86232860851273,0.0625567853306956,0.0960002317666712
"ENSG00000175575","PAAF1","protein_coding",655.108426655157,-0.339102767385701,0.182294272361306,-1.86019430557643,0.062858040422874,0.0964525610958067
"ENSG00000111816","FRK","protein_coding",1485.86342271064,-0.627595848817049,0.337401254042097,-1.86008748129533,0.0628731500459202,0.0964657661612794
"ENSG00000164330","EBF1","protein_coding",159.114062547749,0.735281751846824,0.395307051120751,1.86002690759549,0.0628817191489846,0.0964689344660467
"ENSG00000157551","KCNJ15","protein_coding",603.373899891989,1.18568028235299,0.637733317084212,1.85921019114079,0.062997350846551,0.0966363334115259
"ENSG00000167323","STIM1","protein_coding",3301.06291823633,-0.41669161476262,0.224131070855877,-1.85914256854894,0.0630069328085088,0.0966410369613033
"ENSG00000011600","TYROBP","protein_coding",1353.79989329589,-0.657875510508343,0.353956940107452,-1.85863147734475,0.063079392197139,0.0967421719644262
"ENSG00000122696","SLC25A51","protein_coding",281.255971851562,0.434970704378247,0.234057851567448,1.85838971632576,0.0631136915863749,0.0967847677428776
"ENSG00000151276","MAGI1","protein_coding",2228.38940115282,-0.666935770402211,0.359075808154203,-1.85736759552401,0.0632588734471958,0.0969973752681492
"ENSG00000108587","GOSR1","protein_coding",2127.70105474561,-0.228452868272868,0.123021740913803,-1.85701215554198,0.0633094247112619,0.0970648529375064
"ENSG00000143412","ANXA9","protein_coding",4010.05727928324,0.840041987595735,0.452673565066919,1.85573457878317,0.0634913995047208,0.0973337919849115
"ENSG00000262155","LINC02175","long_non_coding",72.6318125403122,0.70742695223575,0.381277408410902,1.85541271690915,0.0635373127832342,0.0973941115337877
"ENSG00000156469","MTERF3","protein_coding",670.645727780472,-0.292105830524063,0.157443619859179,-1.85530433551597,0.0635527794541106,0.0974014643808504
"ENSG00000237298","TTN-AS1","long_non_coding",53.856365694753,0.638455316078271,0.344127507916183,1.8552870706104,0.0635552435462426,0.0974014643808504
"ENSG00000168209","DDIT4","protein_coding",1946.38403457403,0.887794597312928,0.47854153645009,1.85520906690515,0.0635663774214161,0.0974084626422609
"ENSG00000112031","MTRF1L","protein_coding",193.504685117242,-0.350559453500253,0.189024431147761,-1.8545721913916,0.0636573422812154,0.0975377789994821
"ENSG00000148400","NOTCH1","protein_coding",2174.24694686692,0.518395508324172,0.279536977954236,1.85447918954408,0.0636706347183725,0.097548068809307
"ENSG00000147140","NONO","protein_coding",13876.6333019614,0.390776723941894,0.21078814898597,1.85388374926099,0.0637557933120596,0.0976684493291125
"ENSG00000227268","KLLN","protein_coding",56.6760282329894,-0.51083142359898,0.275647457047954,-1.85320564560881,0.06385288879717,0.0977973695973449
"ENSG00000271270","TMCC1-AS1","long_non_coding",52.2727830386099,0.623343133302612,0.336359711259201,1.85320391365855,0.0638531369458393,0.0977973695973449
"ENSG00000187474","FPR3","protein_coding",388.955590940606,-0.726987426839726,0.392359528998336,-1.85286038214917,0.0639023728652559,0.0978626736538435
"ENSG00000214174","AMZ2P1","pseudogene",313.059945529324,0.479227911535934,0.25864942816731,1.85280870300607,0.0639097823804039,0.0978639161951426
"ENSG00000184110","EIF3C","protein_coding",294.2326822308,0.44150936677406,0.238416166029162,1.85184324589825,0.0640483356209447,0.0980659558098329
"ENSG00000184441","AP001062.1","long_non_coding",49.4563274231881,0.677149329583755,0.365785783566318,1.85121828131679,0.0641381567808327,0.098183212031511
"ENSG00000247516","MIR4458HG","long_non_coding",173.032708995366,-0.850982729038102,0.459679890127465,-1.85125072319812,0.0641334916108199,0.098183212031511
"ENSG00000162664","ZNF326","protein_coding",1107.30199909873,-0.32676065983344,0.176614141073259,-1.85013871396573,0.0642935593473402,0.0984096036224865
"ENSG00000165449","SLC16A9","protein_coding",199.756090478659,1.24513624868174,0.673010693789979,1.85009875797056,0.0642993169299836,0.0984096036224865
"ENSG00000134371","CDC73","protein_coding",1775.52898086834,0.407897861320138,0.220514629110556,1.84975419982516,0.0643489847644078,0.0984716530543116
"ENSG00000137101","CD72","protein_coding",132.878781494657,-0.730475066881802,0.394910004464015,-1.84972540230584,0.0643531373419258,0.0984716530543116
"ENSG00000131876","SNRPA1","protein_coding",1058.40902832551,0.361269770192259,0.195464147724922,1.84826616234849,0.064563848265238,0.0987838866793904
"ENSG00000137207","YIPF3","protein_coding",6993.69283753848,0.453857130382749,0.245685980866983,1.84730577129865,0.0647028369875848,0.098986330912827
"ENSG00000242086","MUC20-OT1","long_non_coding",1001.71222931213,0.527194969614698,0.285400121038338,1.84721354600925,0.0647161969039296,0.0989965586302685
"ENSG00000187676","B3GLCT","protein_coding",469.574431289859,0.370297139921952,0.200489048049869,1.84696941565529,0.064751573041193,0.0990404590437223
"ENSG00000146007","ZMAT2","protein_coding",3354.38075027937,0.269921002489927,0.146167387578957,1.84665681559179,0.0647968941968729,0.0990995601905566
"ENSG00000003096","KLHL13","protein_coding",144.763141608134,-0.853453171363876,0.462420384754632,-1.84562186162432,0.0649471299510659,0.0993190876826693
"ENSG00000169564","PCBP1","protein_coding",180.790946611357,-0.443155296267807,0.24015668532482,-1.84527570268729,0.0649974430812628,0.0993857810083804
"ENSG00000113163","CERT1","protein_coding",1843.04657628466,-0.431976678157717,0.234137456198112,-1.8449704082896,0.0650418433561751,0.0994434203338614
"ENSG00000197483","ZNF628","protein_coding",332.053288125887,0.309435973591995,0.167725377395677,1.84489657079151,0.0650525856169163,0.0994495928540613
"ENSG00000011028","MRC2","protein_coding",1870.24666639791,0.639421572714835,0.346705076352722,1.84428096479417,0.0651422041345221,0.0995763343010647
"ENSG00000170364","SETMAR","protein_coding",360.748091159393,-0.406812227524587,0.220600323050793,-1.84411437797812,0.0651664729622136,0.0996031664236966
"ENSG00000126456","IRF3","protein_coding",2790.28708642322,0.396349178932506,0.215019982389029,1.84331323316456,0.0652832901405981,0.0997611538600196
"ENSG00000167600","CYP2S1","protein_coding",212.356388574685,1.01811693754965,0.552320407077547,1.84334477687823,0.0652786873993177,0.0997611538600196
"ENSG00000165660","ABRAXAS2","protein_coding",813.857198005442,-0.245742536648727,0.133333566819965,-1.84306579738125,0.0653194043335921,0.0998060580071945
"ENSG00000101181","MTG2","protein_coding",1673.52108247646,-0.285324187330606,0.15489225856971,-1.84208165059582,0.0654632074098917,0.10001548128384
"ENSG00000237753","AC079922.2","long_non_coding",89.1159729521342,-0.621359322059026,0.337402178279842,-1.84159843077145,0.0655339107613657,0.100113190278358
"ENSG00000146676","PURB","protein_coding",2203.45723504528,0.261542233379717,0.14202533173255,1.84151820093778,0.0655456558547524,0.100120820560009
"ENSG00000081818","PCDHB4","protein_coding",93.1270855798318,0.947147014118163,0.514344844144848,1.84146302796695,0.0655537338035648,0.100122848293118
"ENSG00000197024","ZNF398","protein_coding",565.700176011279,0.268480372121211,0.14584616278927,1.84084632044199,0.0656440826547653,0.100250518321198
"ENSG00000188647","PTAR1","protein_coding",1564.53610018984,-0.372809829876233,0.202566423697449,-1.84043250145472,0.0657047654727336,0.100332861267537
"ENSG00000230551","AC021078.1","long_non_coding",382.479124615176,0.463345482282541,0.251776796141164,1.84030255918721,0.0657238298700621,0.100351641407532
"ENSG00000111644","ACRBP","protein_coding",122.612775277121,0.825481492971375,0.448812615811352,1.83925643774315,0.0658774770901327,0.100575886793705
"ENSG00000163704","PRRT3","protein_coding",63.3461697188219,0.54561762906448,0.296679819546384,1.83907901082964,0.0659035656907441,0.100605360881548
"ENSG00000155100","OTUD6B","protein_coding",347.827719680502,0.351632877940689,0.191279674768268,1.83831804590156,0.0660155534794423,0.100765945168991
"ENSG00000178971","CTC1","protein_coding",1228.51340005886,0.438661950191692,0.238723360106097,1.8375325732544,0.0661313123842719,0.100932252035761
"ENSG00000135549","PKIB","protein_coding",222.426611588551,0.980403809413637,0.533720712614808,1.83692291912457,0.0662212753041914,0.101059157867246
"ENSG00000111364","DDX55","protein_coding",693.277919489549,0.284659734467662,0.155033087179545,1.83612246679959,0.066339546219328,0.101229233490234
"ENSG00000136940","PDCL","protein_coding",529.644422028813,0.303150892965987,0.165127341122144,1.83586128684617,0.0663781745211122,0.101277757894984
"ENSG00000132881","CPLANE2","protein_coding",93.7758223822693,-0.406208751529211,0.221283315429306,-1.83569534260247,0.0664027271637202,0.101304798322598
"ENSG00000117593","DARS2","protein_coding",1363.65367906088,0.483207262266476,0.263303821442291,1.83516995545156,0.0664805113065827,0.101413035451942
"ENSG00000172869","DMXL1","protein_coding",1335.09595156343,-0.35623131364357,0.194208500952166,-1.83427250556509,0.0666135533257516,0.101605535060422
"ENSG00000285867","BX470102.2","long_non_coding",68.3663313703516,0.71582764311931,0.390424482101814,1.83345992870559,0.0667342024540774,0.10177909416955
"ENSG00000119048","UBE2B","protein_coding",2675.3008424026,-0.265296583908083,0.144711837663605,-1.83327492893006,0.0667616958326895,0.101810556507346
"ENSG00000106608","URGCP","protein_coding",2080.61055793549,-0.294494199035493,0.160657663075556,-1.83305416870775,0.0667945158845627,0.101850134635533
"ENSG00000000938","FGR","protein_coding",338.476712029021,-0.686555596071502,0.374707513040776,-1.8322440094677,0.0669150747557258,0.102023477464733
"ENSG00000168092","PAFAH1B2","protein_coding",3983.16698473019,0.30882761979591,0.168608324905242,1.8316273527388,0.0670069587664672,0.102153069423809
"ENSG00000120616","EPC1","protein_coding",1140.84629952654,0.34455740577833,0.188207243806389,1.83073402920017,0.0671402512962085,0.10234575613827
"ENSG00000175213","ZNF408","protein_coding",685.444197189053,-0.343023417137139,0.187395632381029,-1.83047711826962,0.0671786252798871,0.102393728306575
"ENSG00000215252","GOLGA8B","protein_coding",1180.22794211026,0.597371608399873,0.326401256259821,1.83017557972986,0.0672236881766202,0.102451884816649
"ENSG00000275052","PPP4R3B","protein_coding",4597.96209093604,-0.263914222049357,0.144208694493044,-1.83008537021384,0.067237174212773,0.102461909783607
"ENSG00000126016","AMOT","protein_coding",574.8391050935,0.636308737691657,0.347871233962716,1.82915020147902,0.0673771102008193,0.102664608434205
"ENSG00000102547","CAB39L","protein_coding",515.750845576107,0.543222350174409,0.297198789673106,1.82780808351174,0.0675783596247246,0.102960681043032
"ENSG00000244119","PDCL3P4","pseudogene",58.5648056385133,0.796291434095294,0.435691353506303,1.82765030264429,0.0676020511832346,0.102986197940606
